products_export_1 
Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Bought together products (product.metafields.globo--filter--product_recommendation.bought_together_products),Complementary products (product.metafields.globo--filter--product_recommendation.complementary_products),Related products (product.metafields.globo--filter--product_recommendation.related_products),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Status 
red-thermal-round-brush-1-5,"RED Thermal Round Brush 1.5""",,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Tools > Combs & Brushes > Hairbrushes & Combs,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,5.94,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_150fd4eb-b53f-4637-b174-4a45a861fec4.jpg?v=1732906063,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,5.40,TRUE,,,active
red-stocking-wig-cap,RED Stocking Wig Cap,,My Store,Apparel & Accessories > Clothing Accessories > Hair Accessories > Wig Accessories,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,2.36,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_960828cb-1a70-4f5f-b404-c44f469c7a68.jpg?v=1732905880,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,2.15,TRUE,,,active
red-snap-clips-6ct,RED Snap Clips 6ct,,My Store,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips",,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,2.36,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_e226146e-85b1-4bcb-9cd2-19b4b267648a.jpg?v=1732905714,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,2.15,TRUE,,,active
red-quick-cover-root-touch-up-natural-dark-brown,RED Quick Cover Root Touch Up Natural Dark Brown,,My Store,Health & Beauty > Personal Care > Cosmetics > Makeup,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,5.94,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_d6df3290-fb12-482d-a59a-ae7ebf9f566f.jpg?v=1732905574,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,5.40,TRUE,,,active
red-pro-cordless-shaver,RED Pro Cordless Shaver,,My Store,Health & Beauty > Personal Care > Shaving & Grooming > Electric Razors,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,95.25,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_3e051f46-cb44-4c46-8002-867ae2cc4095.jpg?v=1732905459,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,86.59,TRUE,,,active
red-quick-cover-root-touch-up-black,RED Quick Cover Root Touch Up Black,,My Store,Health & Beauty > Personal Care > Cosmetics > Makeup,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,5.94,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_5fa2b49f-6253-484f-8005-cc05e4c2cff1.jpg?v=1732905349,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,5.40,TRUE,,,active
red-plush-spa-band-1,RED Plush Spa Band,,My Store,Health & Beauty > Personal Care > Cosmetics > Bath & Body,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,4.75,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_60dd9d5a-be8b-4e0e-8a2d-531ef7e968ca.jpg?v=1732905243,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,4.32,TRUE,,,active
red-plush-spa-band,RED Plush Spa Band,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Loss Concealers,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,4.75,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_0feb5493-16f2-4969-a400-df6f92050693.jpg?v=1732905137,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,4.32,TRUE,,,active
red-matte-butterfly-claw-clip-brown,RED Matte Butterfly Claw Clip Brown,,My Store,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips",,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,4.75,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_a73e5b4c-da10-4374-b9ec-7a507acdbc43.jpg?v=1732905015,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,4.32,TRUE,,,active
red-matte-butterfly-claw-clip-1,RED Matte Butterfly Claw Clip,,My Store,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips",,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,4.75,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_6d77444b-4bc6-4f5c-a6c3-e1ec6164628b.jpg?v=1732904905,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,4.32,TRUE,,,active
aussie-3-minute-miracle-moist-detangling-deep-conditioner,Aussie 3 Minute Miracle Moist Detangling Deep Conditioner,,My Store,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Conditioners,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,9.52,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_e9ab80ab-a44a-41fe-a17a-1e58c6672761.jpg?v=1732903759,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,8.65,TRUE,,,active
aussie-miracle-curls-instant-volume-mousse,Aussie Miracle Curls Instant Volume Mousse,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,10.70,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_f4789b1d-50e0-435a-98a8-b20901256fcf.jpg?v=1732903539,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,9.73,TRUE,,,active
aussie-miracle-curls-frizz-taming-cream,Aussie Miracle Curls Frizz Taming Cream,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,9.52,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_ce4fad5e-16c9-4451-ad32-50387b92ec34.jpg?v=1732903451,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,8.65,TRUE,,,active
super-hair-bond-remover-8oz,Super Hair Bond Remover 8oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Coloring Accessories,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,9.52,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download.png?v=1732903239,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,8.65,TRUE,,,active
super-hair-bond-remover-6oz,Super Hair Bond Remover 6oz,,My Store,Health & Beauty > Personal Care > Shaving & Grooming > Hair Removal,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,5.94,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_48a56252-9743-4394-8bb7-177583a43955.jpg?v=1732903143,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,5.40,TRUE,,,active
roberts-diamond-bond-protective-shield-8oz,Robert's Diamond Bond Protective Shield 8oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,15.47,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_ce8b632a-b2ab-4a4d-8c0d-e6d4271fbc2b.jpg?v=1732903012,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,14.06,TRUE,,,active
roberts-diamond-bond-protective-shield-2oz,Robert's Diamond Bond Protective Shield 2oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,7.13,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_60e0f476-b588-49de-8caf-78e895d66538.jpg?v=1732902871,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,6.48,TRUE,,,active
super-hair-bond-glue-8oz,Super Hair Bond Glue 8oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,14.28,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_b1c9155f-e720-4712-a067-afd9a1ef6eed.jpg?v=1732902155,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,12.98,TRUE,,,active
super-hair-bond-glue-4oz,Super Hair Bond Glue 4oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,8.33,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_49b45021-0a88-4f85-833d-c364578d89af.jpg?v=1732902016,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,7.57,TRUE,,,active
super-hair-bond-glue-2oz,Super Hair Bond Glue 2oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Hair & Wig Glue,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,4.75,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_cc46ae02-fb8f-4fcc-b797-aae1a924508c.jpg?v=1732901821,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,4.32,TRUE,,,active
super-hair-bond-glue-1oz,Super Hair Bond Glue 1oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Loss Treatments,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,2.36,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download.jpg?v=1732901636,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,2.15,TRUE,,,active
red-fashion-edge-band-5,RED Fashion Edge Band,,My Store,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips",,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,4.75,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_ff20efc7-7e33-4884-ae93-94e70f637089.jpg?v=1732673454,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,4.32,TRUE,,,active
red-fashion-edge-band-4,RED Fashion Edge Band,,My Store,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips",,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,5.94,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_210ef31e-8d93-43ce-a1c8-3b9a7301d12e.jpg?v=1732673381,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,5.40,TRUE,,,active
red-dye-brush-pin-tail,RED Dye Brush Rat Tail,,My Store,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Tools > Craft Measuring & Marking Tools > Art Brushes,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,2.36,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_57d4a64f-0f71-4510-8cd0-2d79b9b0a89d.jpg?v=1732673340,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,2.15,TRUE,,,active
red-dye-brush,RED Dye Brush Large,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Coloring Accessories,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,2.36,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_189830d2-529f-4739-b7cf-f7ea41d3fba7.jpg?v=1732673297,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,2.15,TRUE,,,active
red-detangling-two-tiered-teeth-brush-1,RED Detangling Two-Tiered Teeth Brush,,My Store,Health & Beauty > Personal Care > Oral Care > Toothbrushes > Manual Toothbrushes,,,FALSE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,0.00,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_97079cf7-6cba-4ef5-a745-0285325fad53.jpg?v=1732673240,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,,TRUE,,,archived
red-by-kiss-hair-dryer-tornado-pro-2000-blow-dryer-with-3-detangler-piks,Red by Kiss Hair Dryer Tornado Pro 2000 Blow Dryer with 3 Detangler Piks,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Tools > Hair Dryers,,,FALSE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,0.00,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_35322094-3926-4ead-9b97-e52a489a7a50.jpg?v=1732673190,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,,TRUE,,,archived
red-detangling-two-tiered-teeth-brush,RED Detangling Two-Tiered Teeth Brush,,My Store,Health & Beauty > Personal Care > Oral Care > Toothbrushes > Manual Toothbrushes,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,5.94,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_1a68cff0-7f47-4ff3-b0e6-72ec414328c3.jpg?v=1732673141,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,5.40,TRUE,,,active
red-by-kiss-detangling-non-slip-brush-7-rows,Red by Kiss Detangling Non-Slip Brush (7 Rows),,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Tools > Combs & Brushes > Hairbrushes & Combs,,,FALSE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,0.00,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_b3429ac0-8626-43df-93dd-a14d46aae8e8.jpg?v=1732673055,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,,TRUE,,,archived
red-by-kiss-5-row-mini-non-slip-detangling-brush,Red by Kiss 7-Row Non-Slip Detangling Brush,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Tools > Combs & Brushes > Hairbrushes & Combs,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,5.94,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_3c85ec0e-58bf-48fc-80c3-256135bee408.jpg?v=1733761165,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,5.40,TRUE,,,active
red-by-kiss-2000-ceramic-ionic-hair-dryer,Red by Kiss 2000 Ceramic Ionic Hair Dryer,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Tools > Hair Dryers,,,FALSE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,0.00,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_697496ea-77ae-438d-93eb-47db60bb7db0.jpg?v=1732672957,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,,TRUE,,,archived
red-black-weaving-thread-break-resistant-1300m,RED Black Weaving Thread Break Resistant 1300m / 1422 yrds,,My Store,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Tools > Thread & Yarn Tools,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,5.94,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_c7f0e0d7-9e5a-4ea3-8279-25b8ac743877.jpg?v=1732672883,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,5.40,TRUE,,,active
red-5-5-hair-shear,"RED 5.5"" Stainless Steel Hair Shear",,My Store,Health & Beauty > Personal Care > Hair Care > Hair Shears,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,11.89,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_be0ec622-30af-46c8-89e7-3cc45012c898.jpg?v=1732672845,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,10.81,TRUE,,,active
red-360-power-wave-medium-soft,RED 360 Power Wave Curved Medium Soft,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,11.89,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_5390c5a7-f4f4-4109-826c-783035675b1a.jpg?v=1732672792,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,10.81,TRUE,,,active
red-1875-ceramic-ionic-styler,RED 1875 Ceramic Ionic Styler,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Tools,,,FALSE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,0.00,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_5c8eca51-4b64-4847-bdca-b2dbab8ff17b.jpg?v=1732672741,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,,TRUE,,,archived
ors-olive-oil-wrap-set-hair-mousse-7-oz,ORS Olive Oil Wrap/Set Hair Mousse 7 oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,,FALSE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,0.00,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_a46d8adf-9817-4481-a09f-e7504fd04af8.jpg?v=1732672578,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,,TRUE,,,archived
ors-olive-oil-smooth-n-hold-pudding-13-oz,ORS Olive Oil Smooth-N-Hold Pudding 13 oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,10.70,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_f419863e-1292-4ece-a298-35bdba8adbf7.jpg?v=1732672535,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,9.73,TRUE,,,active
ors-olive-oil-silken-shine-heat-protection-serum-6-oz,ORS Olive Oil Silken & Shine Heat Protection Serum 6 oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,13.09,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_7bfd7dde-a9d3-4663-a8b8-fc5b6ae27ae1.jpg?v=1732672479,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,11.90,TRUE,,,active
ors-olive-oil-professional-creme-relaxer-18-oz,ORS Olive Oil Professional Creme Relaxer 18 oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,11.89,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_a3c3a170-d6ab-4466-a79c-9753ee507b12.jpg?v=1732672413,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,10.81,TRUE,,,active
ors-olive-oil-nourishing-exotic-scalp-oil-4-3-oz,ORS Olive Oil Nourishing Exotic Scalp Oil 4.3 oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,,FALSE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,0.00,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_f9f9748b-44af-424c-b911-8323305dce68.jpg?v=1732672369,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,,TRUE,,,archived
ors-olive-oil-moisturizing-hair-lotion-8-5-oz,ORS Olive Oil Moisturizing Hair Lotion 8.5 oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,,FALSE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,0.00,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_212895cf-15c0-4d9c-a143-dc742e9def6b.jpg?v=1732672315,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,,TRUE,,,archived
ors-olive-oil-hair-relaxer-kit-extra-strength,ORS Olive Oil Hair Relaxer Kit Extra Strength,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Permanents & Straighteners,,,FALSE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,0.00,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_04e6b464-d7ae-43f7-869a-1ca52f7f53e4.jpg?v=1732672134,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,,TRUE,,,archived
ors-olive-oil-glossing-hair-polisher-6-oz,ORS Olive Oil Glossing Hair Polisher 6 oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,13.09,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_a23d96ab-e064-42c8-8056-54f848572fcf.jpg?v=1733729319,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,11.90,TRUE,,,active
ors-olive-oil-girls-moisture-rich-conditioner-13-oz,ORS Olive Oil Girls Moisture-Rich Conditioner 13 oz,,My Store,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Conditioners,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,5.94,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_e60a2d75-2993-49e3-8391-beeff9860ed1.jpg?v=1732672022,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,5.40,TRUE,,,active
olive-oil-nourishing-sheen-spray-10oz,Olive Oil Nourishing Sheen Spray 10oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,7.13,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_19853295-74c4-4d47-a342-5683932e80cc.jpg?v=1732671965,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,6.48,TRUE,,,active
nairobi-wrapp-it-shine-foaming-lotion-8-oz,Nairobi Wrapp-It Shine Foaming Lotion 8 oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,11.89,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_61d61247-e939-4abc-9e59-1043532fc681.jpg?v=1732671893,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,10.81,TRUE,,,active
my-tresses-gold-label-pre-stretched-gypsy-wave-bulk-18,"Empire Bulk Water Wave Bulk 18"" Color 2",,My Store,Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Extensions,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,59.52,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_4becd6b5-4bad-4b78-8f13-d9368908f66c.jpg?v=1733727203,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,54.11,TRUE,,,active
murrays-edgewax-extreme-hold-4-oz,Murray's Edgewax Extreme Hold 4 oz,,My Store,Sporting Goods > Outdoor Recreation > Golf > Golf Club Parts & Accessories,,,FALSE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,0.00,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_0ab458df-8793-47cd-ab11-6042b96c26ee.jpg?v=1732671823,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,,TRUE,,,archived
mielle-white-peony-leave-in-conditioner-8-oz,Mielle White Peony Leave-In Conditioner 8 oz,,My Store,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Conditioners,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,15.47,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_04f19d02-dc9e-407b-b1eb-194bc6596a09.jpg?v=1732671742,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,14.06,TRUE,,,active
mielle-rosemary-mint-strengthening-conditioner-12-oz,Mielle Rosemary Mint Strengthening Conditioner 12 oz,,My Store,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Conditioners,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,13.09,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_a90563a8-3c47-40c0-bd2d-9b0d86914205.jpg?v=1732671702,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,11.90,TRUE,,,active
mielle-rosemary-mint-scalp-hair-strengthening-oil,Mielle Rosemary Mint Scalp & Hair Strengthening Oil 2oz,,My Store,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,BQH,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,10.70,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_6f149e1d-fbc8-4a3a-841b-03b6e9fd2f72.jpg?v=1732671673,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,9.73,TRUE,,,active
mielle-pomegranate-and-honey-moisturizing-and-detangling-shampoo-12-oz,Mielle Pomegranate and Honey Moisturizing and Detangling Shampoo 12 oz,,My Store,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo,,HGBH,TRUE,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,16.65,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/original_b194b825-2ba2-4dee-9fa5-ea3c0d7ef048.jpg?v=1732671450,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,lb,,15.14,TRUE,,,active
